,Unnamed: 0,Acidez,AcidoCitrico,Azucar,CloruroSodico,Densidad,pH,Sulfatos,Alcohol,CalifProductor,PrecioBotella,Etiqueta,Clasificacion,Region,prop_missings,Clasificación,Aleatorio 1,Aleatorio 2,Unnamed: 0_sqrt,ID_sqrt,Acidez_ident,AcidoCitrico_exp,Azucar_raiz4,CloruroSodico_ident,Densidad_raiz4,pH_sqr,Sulfatos_cuarta,Alcohol_sqr,CalifProductor_ident,PrecioBotella_log,Beneficio_sqrt,Aleatorio 1_sqrt,Aleatorio 2_exp,Compra
429,429,0.25,1.26,7.9,-0.357,1.00094,1.83,0.56,9.7,4.0,2.33,R,**,2.0,0.0314218381775333,**,0.7763119939762103,0.8485004431543001,0.4833010526572541,0.4673113916495944,3.2074234439084073,89.00012683493884,1.3612393095087831,1.8987446146301616,1.3823890914126404,0.9647256999653763,128.88439233230926,7.897013029662201,3.0959496199431404,-0.10685857873417391,1.5013280953013732,1.6397112771418831,18.284051823049356,1
430,430,0.29,0.13,96.0,0.044,0.992,2.21,1.71,12.6,3.0,3.87,R,***,1.0,0.0,***,0.5444548401502415,0.255221371321931,0.48386377184930246,0.4684593355380085,3.2636922762576774,20.894402639162337,1.584846004745457,3.2705581109665487,1.3447439459447206,2.5408593359653673,500.0875361450933,13.324574896440026,2.3219872149573555,0.6622147970424285,1.375052682835939,1.3731374822541889,2.396724740900778,1
431,431,0.15,-0.33,48.0,0.043,0.99809,3.43,0.5,12.3,1.0,1.0,MB,Desc,3.0,0.0,Desc,0.4584216698150324,0.9662265635690422,0.4844258373754,0.4686885869211652,3.0667513630352317,11.58323966244053,1.4756932064877195,3.267137129678927,1.370722641233518,12.660903525319107,118.36922661544826,12.697641912276815,0.7740624049857849,-9.210340371976182,0.01,1.2599563929106974,27.36405511271904,0
432,432,-0.37,0.33,24.3,0.053,0.99402,2.89,-0.61,9.5,4.0,1.18,B,**,2.0,0.0157109190887666,**,0.9621138399833308,0.01818486979175571,0.48498725150820327,0.4691467536123973,2.335256542494718,27.003572735424093,1.411443552969703,3.301346942555146,1.353527354938612,7.229711841399156,15.56302163069656,7.574731573909523,3.0959496199431404,-2.1061252608784486,1.592522270220328,1.8254493515221109,1.0642549394821226,1
433,433,-0.41,0.25,-9.1,-0.378,0.9916,3.37,0.43,8.4,2.0,2.78,R,*,1.0,0.0,*,0.32596479184026006,0.5730725832927611,0.48554801650722984,0.47120299080339934,2.2789877101454477,24.370515761196653,1.3025616959732846,1.8269040075901015,1.3429840903980115,11.982784616982691,106.92985268804325,5.922195523272071,1.54802480997157,0.18454771094084596,0.616061017042168,1.062385658725729,7.118622145151813,1
434,434,-0.77,-1.21,1.4,0.06,0.9952,3.37,1.47,13.9,3.0,2.16,MB,**,1.0,0.0,**,0.6204490118620175,0.5174412860603922,0.486108134618964,0.4723414769309384,1.7725682190020144,3.747213702158267,1.3397076691888519,3.3252938115684993,1.3585801649880664,11.982784616982691,390.4449318008328,16.21584733957484,2.3219872149573555,-0.24360120804560345,1.6593397127610081,1.4658608989823125,5.883678300774645,1
435,435,0.44,1.53,2.0,0.065,0.99884,2.06,2.18,8.6,2.0,1.81,R,***,3.0,0.0314218381775333,***,0.35802746310374145,0.0779075888012084,0.4866676080769633,0.47325029388166834,3.474700397567441,125.82555011668964,1.3417390111488368,3.342398718006609,1.3738216525205327,1.829273050368968,779.888102899624,6.20755022333174,1.54802480997157,-0.6026871173073757,1.1905005922103233,1.1134304922246776,1.3058050787616429,1
436,436,-0.27,0.53,-33.3,0.053,1.01011,3.07,0.34,5.9,3.0,1.93,B,Desc,3.0,0.0157109190887666,Desc,0.517982470820197,0.618455876836583,0.48722643910196056,0.47347722555211863,2.4759286233678934,34.89896088776498,1.2022023601099923,3.301346942555146,1.4180501028385104,8.872139446595519,93.46482453546697,2.9217517746348647,2.3219872149573555,-0.4645603535771073,0.01,1.3393308095812284,8.315720676539655,0
437,437,0.76,1.45,2.2,0.027,0.99,3.12,1.21,12.4,3.0,2.45,R,*,2.0,0.0,*,0.2740507658144904,0.21709712934344505,0.4877846299019685,0.47415736890706534,3.9248510563616037,113.55658683850318,1.3424140793587782,3.2124014290769765,1.3358745634157903,9.35817876072314,293.1456746554335,12.904941084769415,2.3219872149573555,-0.02048317376567282,1.2306834301987262,0.9740814090706922,2.1033495605748187,1
438,438,0.71,0.23,-9.6,0.042,0.9948,2.89,1.68,14.0,5.0,3.55,B,**,2.0,0.0,**,0.2671611959981103,0.7036665259044823,0.48834218267237994,0.4743838666589719,3.8545150159250157,23.75338968294541,1.300711788804889,3.263716148391305,1.3568736671965165,7.229711841399156,485.2531574570936,16.450002334389623,3.8699120249289254,0.5440025980485956,1.622780708062639,0.9617532528482478,11.133809631310388,1
439,439,0.31,1.79,10.7,0.326,0.97414,3.02,0.43,13.8,3.0,1.0,B,*,2.0,0.0,*,0.2304904757169669,0.7546287582603945,0.4888990995960698,0.475740588652046,3.2918266924323127,175.6214209449103,1.370207700743046,4.235274834075928,1.2583447806051922,8.399060751509339,106.92985268804325,15.98337083365519,2.3219872149573555,-9.210340371976182,0.01,0.8932765510497107,13.257021483127879,0
440,440,1.18,0.31,44.8,0.071,0.9676,3.37,0.8,6.5,2.0,1.42,R,****,2.0,0.0,****,0.5918696687162303,0.9806314098923812,0.48945538284349444,0.47619197032907623,4.515673796028941,26.319770672953254,1.4675004578873485,3.3629246057323403,1.221729513735791,11.982784616982691,178.0946205021351,3.546184407284997,1.54802480997157,-1.2592970160770678,1.5386653640756058,1.431694852492586,28.747924246570363,1
441,441,0.63,0.82,2.2,0.08,1.0208,3.53,-0.72,9.8,3.0,1.0,MB,***,1.0,0.0,***,0.17807487042892534,0.5774001529887519,0.4900110345727894,0.4775435554486795,3.7419773512264753,50.620896839729966,1.3424140793587782,3.3937134373209377,1.456488800352055,13.832575686812378,11.870295534837279,8.060671490881248,2.3219872149573555,-9.210340371976182,1.720744135254456,0.785096710040039,7.224916773352788,1
442,442,-0.18,-1.06,51.4,0.089,1.00029,3.14,-0.67,9.9,3.0,4.95,R,***,3.0,0.0157109190887666,***,0.41886680379090346,0.6655970053717508,0.4905660569298689,0.47844249098543834,2.6025334961537516,4.5420500207020575,1.484251047741751,3.424502268909535,1.3797542924443411,9.556223459705787,13.456127442991553,8.226008440995429,2.3219872149573555,0.981604245717155,1.123221967178801,1.2043559238201396,9.772788075228709,1
443,443,0.13,0.45,-47.3,-0.073,0.96219,3.56,0.54,6.7,2.0,3.08,B,*,3.0,0.0,*,0.05918310096820756,0.3099171183128927,0.4911204520485204,0.47889132597620104,3.0386169468605964,31.496042568061494,1.1302552660560699,2.870303300314785,1.1887393455769544,14.194186618112683,125.3045942912416,3.7677565293294686,1.54802480997157,0.34029024777429917,1.5543925261214435,0.4522600651815981,2.8905043452898913,1
444,444,0.38,0.6,2.4,0.136,1.02719,2.27,0.86,5.3,2.0,1.38,B,*,2.0,0.0,*,0.9470933628114322,0.30380341715918857,0.49167422205050265,0.48045894652651483,3.3902971490435356,38.176792723591106,1.3430881306750189,3.585288389427765,1.4780868524764081,2.8581546101883344,192.33494300618747,2.357744742209655,1.54802480997157,-1.3593433917001188,1.3245994931060154,1.8111418589094126,2.830609723595368,1
445,445,2.63,-0.7,70.9,0.04,1.04326,3.66,0.46,10.7,2.0,1.29,R,**,1.0,0.0157109190887666,**,0.10670315713576572,0.1598475217023262,0.49222736904563796,0.48068247498199335,6.55541896868999,7.207027774307431,1.5306851205627363,3.256874185816061,1.5285775903803143,15.433253998621403,111.72581680217236,9.609129642133803,1.54802480997157,-1.6295128917649957,1.0969291501120173,0.6075749150784313,1.728850054240767,1
446,446,0.21,-0.82,-50.7,0.058,1.00567,3.44,1.68,11.4,2.0,2.88,R,***,1.0,0.0157109190887666,***,0.2890896382117649,0.17685902873318626,0.49277989513190834,0.4817985616853235,3.151154611559137,6.179046090923242,1.110531809231865,3.3184518489932557,1.4011232924218662,12.775737830040976,485.2531574570936,10.907481360124564,1.54802480997157,0.2392017007015452,1.4574861883820671,1.000464299167446,1.8325699408196825,1
447,447,0.64,0.05,1.9,-0.235,0.97174,3.94,2.03,10.6,2.0,5.35,R,Desc,1.0,0.0,Desc,0.5943632391585506,0.8323229468715382,0.49333180239554625,0.48202146891968684,3.7560445593137928,18.857036949429332,1.3414010945886234,2.316104331720035,1.2452811382660405,19.178444637247466,680.3593090629039,9.430364780858527,1.54802480997157,1.0780610662942722,0.01,1.434708265504738,17.298551379164003,0
448,448,0.43,-1.07,1.2,-0.673,0.99245,4.38,0.21,9.7,3.0,2.81,M,*,1.0,0.0,*,0.7814368517358276,0.973395654093796,0.4938830929111281,0.48224427311989826,3.4606331894801237,4.484172895779915,1.3390284973359385,0.8177145277416369,1.3467155600266556,25.884929034696388,76.31117505958183,7.897013029662201,2.3219872149573555,0.20125981376954602,1.24639388777815,1.6451156289442987,28.0442541691436,1
449,449,0.24,0.19,50.6,-0.542,0.97824,4.05,0.59,10.9,2.0,3.53,R,Desc,3.0,0.0,Desc,0.23717554000705443,0.9389181330785833,0.49443376874166467,0.4826895729885118,3.19335623582109,22.56562360845573,1.4822507461582053,1.2658630764201078,1.2797636044391467,20.760971642368908,134.3972251836374,9.971694831369764,1.54802480997157,0.5361290004479459,0.01,0.9061456105471533,24.920766209114138,0
450,450,0.26,0.49,6.4,0.037,0.966,2.32,0.53,9.7,2.0,3.7,B,***,2.0,0.0,***,0.9637298234953434,0.8365395534540309,0.49498383193869033,0.4829120689414151,3.2214906519957247,33.15387093089069,1.356360962802273,3.2466112419531954,1.2122511094677277,3.136824019653047,123.54292230243513,7.897013029662201,1.54802480997157,0.6011577873255279,1.3632093989809941,1.8269819526979443,17.550180788178416,1
451,451,0.31,1.79,-28.6,0.661,0.9938,4.48,1.82,14.3,3.0,3.48,R,*,2.0,0.0157109190887666,*,0.20212755955456463,0.7760666932333984,0.49553328454235396,0.4831344624291714,3.2918266924323127,175.6214209449103,1.2236900011266547,5.381303565429269,1.352579021171482,27.549104719764063,557.4069374629008,17.162538252204815,2.3219872149573555,0.5161694373372172,1.1643344156019646,0.8364775364607292,14.267015785836161,1
452,452,0.05,0.24,-48.3,-0.065,0.9982,3.44,1.7,9.8,2.0,3.88,M,Desc,2.0,0.0,Desc,0.21669279123296692,0.9161981637484444,0.4960821285815054,0.4835789425746504,2.9260792821620556,24.05997418224024,1.12456145534095,2.89767115061576,1.3711784791920827,12.775737830040976,495.1054877901782,8.060671490881248,1.54802480997157,0.6656928823535009,1.2385635689895844,0.8661109706941927,23.055114719569737,1
453,453,1.14,-0.33,1.3,-0.536,0.98889,1.27,0.64,17.5,1.0,1.35,B,****,1.0,0.0157109190887666,****,0.42537231715301527,0.3357306166467473,0.49663036607378447,0.48513141611705735,4.45940496367967,11.58323966244053,1.3393682124112685,1.286388964145839,1.3308748164583593,0.006496419594654359,143.97595301412971,25.702875156843426,0.7740624049857849,-1.4415481164722597,1.6406679291214974,1.2136754520205804,3.1576871684102286,1
454,454,-1.1,-0.26,3.0,-0.834,0.9903,3.13,0.39,12.3,3.0,2.32,M,Desc,1.0,0.0157109190887666,Desc,0.2565732191242075,0.4490643187921465,0.497177999025706,0.486237291032859,1.3083503521205342,12.671177834859362,1.3451042188340554,0.2669365404345092,1.3372162565052155,9.456941897833632,100.77744297091476,12.697641912276815,2.3219872149573555,-0.11440494135712964,1.2873514562170432,0.9424929025290798,4.655257954748972,1
455,455,0.21,0.39,8.5,-0.165,0.99176,3.05,0.52,8.7,4.0,1.17,M,*,3.0,0.0157109190887666,*,0.843778150801481,0.4717348417583329,0.4977250294327467,0.4866789373969926,3.151154611559137,29.163430462904437,1.3631760463220417,2.555573021853569,1.3436888625315926,8.681352694276073,121.79989159475453,6.352745306704278,3.0959496199431404,-2.1632353444549146,0.8986697814516447,1.7094893692395245,5.031115722633496,1
456,456,-0.62,-1.36,1.9,0.049,0.9934,2.66,0.5,9.4,3.0,3.17,R,**,1.0,0.0157109190887666,**,0.4567316418304703,0.7479200369964808,0.49827145927942984,0.4871201833436574,1.983576340311778,3.0914698133316176,1.3414010945886234,3.2876630174046584,1.3508496498671712,5.375491620991863,118.36922661544826,7.416108579375892,2.3219872149573555,0.38264657042297234,1.0623862412634277,1.2576310681583014,12.955890945724326,1
457,457,-0.87,0.72,1.6,0.029,1.01612,2.97,0.51,9.2,3.0,1.0,M,Desc,2.0,0.0,Desc,0.46633428755155504,0.3608790202657266,0.49881729053940804,0.48734065650036307,1.6318961381288388,44.52810376298531,1.340385809680651,3.21924339165222,1.4400385648926592,7.9389426754645855,120.07537019917105,7.103898056994031,2.3219872149573555,-9.210340371976182,1.1361402207240034,1.2707868400350686,3.4417181637920082,1
458,458,0.22,0.49,-12.6,-0.286,1.02945,3.09,-0.72,12.4,3.0,2.44,M,*,2.0,0.0,*,0.30485225600305876,0.24706040550260366,0.4993625251755483,0.4875610299599951,3.1652218196464545,33.15387093089069,1.289443047989331,2.141634286051318,1.4855037838063714,9.064999897961593,11.870295534837279,12.904941084769415,2.3219872149573555,-0.02740290779494686,1.26575777546378,1.0273899306473318,2.33066249337195,1
459,459,0.17,0.77,72.2,0.15,0.99801,2.27,1.42,4.3,3.0,1.24,M,Desc,3.0,0.0157109190887666,Desc,0.8466570435746438,0.20102795940409712,0.4999071651400126,0.4877813038576793,3.0948857792098665,47.47686328154875,1.5336341590762224,3.6331821274544716,1.3703908368522575,2.8581546101883344,370.0876351036958,1.5520121331119159,2.3219872149573555,-1.8186486181093864,0.8485554403296417,1.7124036631277046,1.9907185988099947,1
460,460,0.48,0.56,14.8,0.044,0.94098,3.3,1.88,10.9,2.0,2.13,B,**,1.0,0.0,**,0.44388948665128936,0.08966187093148204,0.500451212374341,0.4886614065207962,3.5309692299167117,36.267797846011035,1.383030493252422,3.2705581109665487,1.0220001798413398,11.215234217245603,590.6752687874168,9.971694831369764,1.54802480997157,-0.26980019327164007,1.9303649228763726,1.239818957182657,1.35944577853871,1
461,461,-0.215,-0.1,3.7,0.031,0.99128,3.2,0.63,13.1,1.0,4.87,B,Desc,2.0,0.0,Desc,0.752243150286863,0.05108249839469381,0.5009946688095308,0.48953992692391113,2.55329826784814,15.557148626048003,1.3474449219449862,3.226085354227464,1.3415712081258848,10.162799750933502,142.02050678315254,14.40303298128145,0.7740624049857849,0.9611439484387767,0.01,1.6140877573891248,1.1911822598263633,0
462,462,0.25,1.76,17.75,0.121,1.01162,2.74,0.48,8.8,2.0,1.0,M,**,2.0,0.0157109190887666,**,0.9489700463663674,0.3374651875743725,0.5015375363661182,0.4899785964382126,3.2074234439084073,168.99303141131415,1.3920406964808316,3.5339736701134363,1.4236709798286324,5.989332298912357,115.01154922660176,6.4996188789719564,1.54802480997157,-9.210340371976182,1.0075512258744797,1.8129356334610116,3.1765020156501396,1
463,463,0.32,0.31,-15.0,0.031,0.99235,3.38,0.24,9.4,3.0,1.6,M,Desc,3.0,0.0157109190887666,Desc,0.7515655086457639,0.6475161355613926,0.5020798169542559,0.49041687357028574,3.30589390051963,26.319770672953254,1.2802105026758694,3.226085354227464,1.3462781717466326,12.094508373134614,80.04044491602616,7.416108579375892,2.3219872149573555,-0.9027277660450487,1.5270291699870395,1.6133604548751859,9.185962334444584,1
464,464,0.35,0.34,66.5,-0.029,0.9944,1.86,0.39,12.4,3.0,1.17,M,**,1.0,0.0,**,0.42496950381262955,0.6430883708711261,0.5026215124737925,0.49151085661426164,3.348095524781583,27.352107278778377,1.5205751549397173,3.020826476970149,1.3551607063752875,1.0619400028204748,100.77744297091476,12.904941084769415,2.3219872149573555,-2.1632353444549146,1.2936339433457351,1.2131004776958323,9.047711022653514,1
465,465,1.81,-1.11,2.1,0.064,0.94746,3.54,0.93,0.5,2.0,2.84,M,**,2.0,0.0,**,0.042765818945723844,0.3211370189957786,0.5031626248143504,0.4921660792273521,5.401907905529949,4.259946016633584,1.3420766725892312,3.338977736718987,1.0814316275421834,13.952594239150823,210.0092629138858,0.021010090905251966,1.54802480997157,0.21769720690536995,1.393792633335755,0.38427876959480267,3.003739839473386,1
466,466,-1.07,0.36,11.6,0.185,0.97708,2.56,0.13,17.4,3.0,3.75,MM,***,2.0,0.0,***,0.7349720083656541,0.23479435860020503,0.503703155855401,0.4923842930064592,1.3505519763824871,28.062730011877367,1.373053342132204,3.7529164725212385,1.2738127094376994,4.654849002140401,67.00257803414682,25.409973050698845,2.3219872149573555,0.6195059293085066,1.2293651629419484,1.5954474446282594,2.2347793094087733,1
467,467,1.46,-1.03,7.3,0.035,0.99172,2.87,0.39,10.8,2.0,1.62,R,***,1.0,0.0157109190887666,***,0.6083342179344062,0.09389533506109504,0.5042431074663434,0.493038354868878,4.9095556224738335,4.720202199918344,1.3592942706111513,3.239769279377952,1.3435127734596226,7.0575883804993715,100.77744297091476,9.789572992304217,1.54802480997157,-0.8699458991294865,1.593540141527074,1.4514761026830516,1.3793002770253369,1
468,468,1.47,0.43,12.6,0.033,1.02191,2.01,1.39,11.9,2.0,2.51,R,Desc,1.0,0.0157109190887666,Desc,0.6102123510527353,0.5718365090316105,0.5047824815065772,0.49325618275826616,4.923622830561151,30.698479257505287,1.3761945542482519,3.2329273168027077,1.4603097920071968,1.6179988599196962,358.26182539071215,11.88523011125778,1.54802480997157,0.02005886488113974,0.01,1.453715472809179,7.08854958342668,0
469,469,-0.22,0.37,34.2,0.349,0.9773,4.85,-0.55,10.2,2.0,5.78,R,***,3.0,0.0,***,0.28203360022991797,0.9920021869426296,0.5053212798255798,0.49369155020533684,2.5462646638044815,28.424935075844086,1.4393332325222525,4.313957403691232,1.2749477430327003,34.157325084775415,17.90815197691094,8.732090224708791,1.54802480997157,1.1723227068244608,1.2254018521791235,0.9881735175704888,29.889565117655856,1
470,470,0.24,0.32,-42.8,-0.522,0.99225,3.39,2.11,15.7,1.0,1.0,R,****,2.0,0.0,****,0.8178629129928516,0.5816135346260074,0.5058595042629778,0.4943438824507568,3.19335623582109,26.659479397519654,1.154868708886691,1.3342827021725459,1.3458403567453243,12.2067505540482,732.172531502506,20.687446047196968,0.7740624049857849,-9.210340371976182,1.7150808639682533,1.683028301445695,7.329931407095758,1
471,471,0.27,0.08,5.6,0.036,1.04576,3.03,0.06,4.7,3.0,5.93,R,***,3.0,0.0,***,0.5887278676191857,0.7528089662111765,0.5063971566486224,0.49521232208646937,3.2355578600830426,19.59666381632668,1.353737506089999,3.2431902606655734,1.5359975208079477,8.492639641003258,59.5803852441735,1.8541633100093704,2.3219872149573555,1.203220206244765,1.2040438842323486,1.427889015930274,13.174652461768519,1
472,472,-0.57,0.32,2.2,-0.268,0.98952,4.15,0.44,12.7,2.0,1.74,MM,Desc,3.0,0.0,Desc,0.6835149112400242,0.5920618016260208,0.506934238802661,0.49564597129520366,2.053912380748366,26.659479397519654,1.3424140793587782,2.203211949228512,1.3337194084856574,22.254067156089686,108.510994216796,13.536909535618035,1.54802480997157,-0.6930538962879317,1.0939687186316776,1.5385729234584287,7.59697778598035,1
473,473,-0.34,0.36,92.0,0.035,0.95879,4.13,0.08,10.8,2.0,4.19,R,**,1.0,0.0,**,0.2663003377862331,0.9377515207738114,0.5074707525356087,0.49651213347807627,2.37745816675667,28.062730011877367,1.5765828416563796,3.239769279377952,1.1665112608083303,21.95130065525227,61.63461880423207,9.789572992304217,1.54802480997157,0.7679185108090754,1.4729792973665154,0.9602017138197658,24.821392960335935,1
474,474,0.83,0.32,-24.0,0.028,0.99278,2.99,0.39,10.4,3.0,1.36,R,Desc,1.0,0.0157109190887666,Desc,0.49392885184577207,0.3014244950634578,0.5080066996484209,0.497592715961742,4.023321512972826,26.659479397519654,1.2436778996506657,3.215822410364598,1.348155925886705,8.121434631597515,100.77744297091476,9.077870524993386,2.3219872149573555,-1.4133889818939664,0.01,1.3078554857614362,2.807640777674915,0
475,475,0.2,0.3,2.5,0.046,0.95935,2.14,1.38,16.6,1.0,1.9,M,**,3.0,0.0157109190887666,**,0.9106336759497744,0.6775567858625198,0.508542081932562,0.4980242924728426,3.1370874034718192,25.9843906907387,1.3434247761134726,3.2774000735417927,1.1702602255505565,2.194269842693978,354.38360805461434,23.127181801767165,0.7740624049857849,-0.4973448720327686,1.1559483648903415,1.7759334233281283,10.181404223867657,1
476,476,-0.555,0.15,49.5,-0.539,0.99494,4.98,0.02,10.0,1.0,1.0,B,**,1.0,0.0,**,0.16389466473601566,0.5181583910749807,0.5090769011700772,0.49867095690987906,2.0750131928793425,21.437250667600438,1.4794870389954549,1.2761260202829734,1.357471673678722,36.64762028758829,55.62638793574845,8.393023880004748,0.7740624049857849,-9.210340371976182,1.5344442305161308,0.7531646689316134,5.898146483375533,1
477,477,-0.44,0.31,-16.6,0.045,0.9986,2.19,0.5,8.3,3.0,4.52,M,**,3.0,0.0,**,0.016768847677172793,0.6716615735200205,0.5096111591336597,0.4988863254518617,2.236786085883495,26.319770672953254,1.2739426889994592,3.2739790922541707,1.3728322510545945,2.4392416426509693,118.36922661544826,5.782035906584942,2.3219872149573555,0.866354233820723,1.0407989740963273,0.2400362687717786,9.977897359925972,1
478,478,0.52,1.52,2.2,0.011,1.00939,3.25,1.18,16.2,3.0,3.3,B,**,2.0,0.0,**,0.1612821689167948,0.3138635038955182,0.5101448575867211,0.49910160105965123,3.587238062265982,124.22221658902946,1.3424140793587782,3.157665728475026,1.4153462485049795,10.682536674568839,283.2236890789807,22.026069910784596,2.3219872149573555,0.4408246707109331,1.678769880762151,0.747132791396721,2.92983763652402,1
479,479,0.64,0.0,2.7,-0.288,0.99538,3.44,0.63,11.3,2.0,1.5,R,Desc,2.0,0.0,Desc,0.9629193018480688,0.03266742640156095,0.5106779982834583,0.4997468714785979,3.7560445593137928,17.685837688290658,1.3440973087712407,2.134792323476074,1.3593459955434841,12.775737830040976,142.02050678315254,10.71696707658333,1.54802480997157,-1.0849999976256735,0.01,1.8262134135301633,1.1183746065916758,0
480,480,1.29,0.78,9.1,-0.535,0.91559,4.52,0.55,7.6,2.0,1.46,MM,Desc,1.0,0.0,Desc,0.41422098225664683,0.6347947811421915,0.5112105829689205,0.49996177654906027,4.670413084989435,48.08964615386922,1.3651045632675456,1.289809945433461,0.2840143016531561,28.22929088711752,127.08503999899513,4.847916278838863,1.54802480997157,-1.1683558726366126,0.7534090949300627,1.1976561270948392,8.794328459341395,1
481,481,0.23,1.89,-2.0,0.354,0.95196,3.31,0.5,8.4,1.0,2.86,B,***,2.0,0.0,***,0.7390807434394263,0.9536509212333562,0.511742613379077,0.5006059382213036,3.179289027733772,199.65174982118012,1.3280184257538954,4.331062310129341,1.1175718370130736,11.323329000065932,118.36922661544826,5.922195523272071,0.7740624049857849,0.22850725809634895,1.5365562468016192,1.5999015872726126,26.21049440235395,1
482,482,-0.52,0.18,2.7,0.047,0.99164,3.27,0.62,15.9,2.0,1.23,R,***,2.0,0.0157109190887666,***,0.21638057458053694,0.02664389155474911,0.5122740912408817,0.501034919239492,2.1242484211849537,22.278080888631,1.3440973087712407,3.2808210548294148,1.3431603874564844,10.894060417354574,140.08504730717135,21.217860125946615,1.54802480997157,-1.8611814349587827,1.3270455230162796,0.8654863973700255,1.0955388427247683,1
483,483,0.3,0.25,3.3,0.148,0.95765,2.63,-0.87,16.7,2.0,1.0,R,***,2.0,0.0,***,0.9062551175025513,0.9964873252774246,0.5128050182723402,0.5012492720740557,3.2777594843449953,24.370515761196653,1.346108872721392,3.626340164879228,1.1587657670156934,5.153855375339021,7.943761302972979,23.406655996750636,1.54802480997157,-9.210340371976182,1.4496775430251907,1.77165807177483,30.352248842999245,1
484,484,1.25,0.26,-35.4,0.031,1.02375,3.07,1.2,11.3,3.0,1.11,R,**,1.0,0.0,**,0.2219264554368502,0.6532891662568213,0.5133353961825726,0.5014635332825478,4.614144252640164,24.685065493758316,1.1922173050148306,3.226085354227464,1.4665783928572307,8.872139446595519,289.8098494741604,10.71696707658333,2.3219872149573555,-2.598079024406458,1.2240778969549313,0.8765143901658833,9.369395530750149,1
485,485,-0.72,-0.03,1.1,0.048,0.98924,2.76,0.34,11.9,0.0,5.69,R,**,1.0,0.0,**,0.9927042931119786,0.35510014979305293,0.5138652266718802,0.5036011316376089,1.8429042594386023,17.01833015535297,1.3386885235037966,3.2842420361170364,1.3324573941783862,6.14797671600905,93.46482453546697,11.88523011125778,0.0001,1.1533153369842202,1.489400225972401,1.8542464201803046,3.374269021836862,1
486,486,0.25,0.27,4.7,0.031,0.96742,3.01,1.92,10.7,4.0,3.23,M,Desc,2.0,0.0,Desc,0.65763875887473,0.014225804728622893,0.514394511431806,0.5048793465090033,3.2074234439084073,25.00367511307921,1.350767768867724,3.226085354227464,1.2206741716318878,8.30600028677707,613.6667831806851,9.609129642133803,3.0959496199431404,0.4099191532183071,0.01,1.5091628114877873,1.0499216417145398,0
487,487,1.44,-1.54,2.5,0.058,0.99271,4.05,0.39,10.2,2.0,1.0,B,Desc,1.0,0.0157109190887666,Desc,0.7899974658811457,0.9913605527107124,0.514923252145201,0.5053046996083166,4.881421206299198,2.4542164834644797,1.3434247761134726,3.3184518489932557,1.3478507794441241,20.760971642368908,100.77744297091476,8.732090224708791,1.54802480997157,-9.210340371976182,0.01,1.6541037314301048,29.823953779346862,0
488,488,-1.33,-0.45,10.7,0.062,0.9966,3.21,0.39,11.1,3.0,1.0,B,*,3.0,0.0,*,0.21724348585381026,0.04144093644910973,0.5154514504862839,0.5057296949568452,0.9848045661122302,9.9310525778164,1.370207700743046,3.3321357741437434,1.3645028213056558,10.265710286137255,100.77744297091476,10.340973976186273,2.3219872149573555,-9.210340371976182,1.5185104786954728,0.8672115104863836,1.1524900351063225,1
489,489,0.43,0.02,1.9,0.08,0.91818,3.6,1.79,10.6,2.0,3.27,R,Desc,2.0,0.0157109190887666,Desc,0.20252975395167216,0.8366439585177817,0.5159791081207046,0.5061543334557519,3.4606331894801237,18.145325441358555,1.3414010945886234,3.3937134373209377,0.585013882779386,14.683592473176283,541.309934148629,9.430364780858527,1.54802480997157,0.42769622971660537,0.01,0.8373098941569723,17.556457463770585,0
490,490,0.25,1.67,4.7,-0.03,1.00246,2.09,0.33,12.0,4.0,1.44,R,**,1.0,0.0,**,0.04481325503306566,0.050513447409947676,0.5165062267056049,0.5067906240730736,3.2074234439084073,150.57148224689803,1.350767768867724,3.017405495682527,1.3884923368667867,1.9622586617784166,92.0514384770607,12.085815328169833,3.0959496199431404,-1.2127930139524075,1.4574861883820671,0.39339856712026555,1.1888629694154103,1
491,491,0.41,0.55,-52.0,-0.425,0.99246,1.91,0.89,9.9,6.0,1.56,R,Desc,2.0,0.0157109190887666,Desc,0.9202603426648257,0.23437594155336183,0.5170328078896786,0.5074261168098411,3.4324987733054884,35.80565501248492,1.102704835081368,1.6661178870718716,1.346759275422331,1.2343323361454508,199.76712427396342,8.226008440995429,4.64387442991471,-0.9717030211050853,0.01,1.7852971801179367,2.2315790753396065,0
492,492,-0.84,0.12,12.4,0.056,0.99803,2.97,0.52,13.1,3.0,1.85,B,Desc,1.0,0.0,Desc,0.8782345912742419,0.8141149984115174,0.5175588533132337,0.5082722044834833,1.6740977623907913,20.628155471868165,1.3755680318182857,3.3116098864180117,1.3704738105430265,7.9389426754645855,121.79989159475453,14.40303298128145,2.3219872149573555,-0.5544936132753138,0.01,1.7440498916427642,16.252751527506675,0
493,493,-0.44,-0.53,1.2,0.034,0.95931,2.36,0.54,11.9,3.0,1.88,B,**,3.0,0.0,**,0.7197461760553622,0.4120540646127596,0.5180843646082489,0.5093278375837428,2.236786085883495,8.962698223092964,1.3390284973359385,3.2363482980903298,1.1699936353045752,3.369091192934649,125.3045942912416,11.88523011125778,2.3219872149573555,-0.5198139907338305,0.9580550231842611,1.5788320690896491,4.101040073563512,1
